group,eid,index,used.in.pca
1,999,13046,1
1,999,155593,1
0,999,245586,1
0,999,372605,1
0,999,295691,1
1,999,2510,1
0,999,336649,1
1,999,263216,1
0,999,386873,1
0,999,386080,1
0,999,14225,1
1,999,154404,1
1,999,328377,1
0,999,19663,1
0,999,325774,1
1,999,285651,1
1,999,359005,1
1,999,66208,1
1,999,400105,1
1,999,405026,1
1,999,357268,1
1,999,177433,1
0,999,410586,1
1,999,339992,1
0,999,292794,1
0,999,392775,1
0,999,301706,1
0,999,353645,1
1,999,160092,1
1,999,328740,1
1,999,417674,1
1,999,322213,1
1,999,359032,1
1,999,213003,1
0,999,98341,1
1,999,296977,1
1,999,313035,1
1,999,95089,1
1,999,64709,1
0,999,396896,1
0,999,428141,1
1,999,386882,1
1,999,61406,1
1,999,112660,1
1,999,371751,1
0,999,276056,1
1,999,105587,1
1,999,158580,1
0,999,15063,1
1,999,323910,1
1,999,455327,1
0,999,167355,1
1,999,363209,1
0,999,59791,1
0,999,279324,1
0,999,130156,1
0,999,136049,1
0,999,259177,1
1,999,362339,1
0,999,267714,1
0,999,342946,1
1,999,220029,1
1,999,205454,1
1,999,80485,1
1,999,2897,1
0,999,451415,1
1,999,216193,1
0,999,351753,1
0,999,18756,1
0,999,368982,1
1,999,87548,1
1,999,365670,1
0,999,210006,1
0,999,231433,1
1,999,70014,1
0,999,308623,1
1,999,35047,1
0,999,439778,1
1,999,88941,1
1,999,206384,1
0,999,11783,1
0,999,135789,1
1,999,105779,1
0,999,20329,1
0,999,318417,1
0,999,109631,1
0,999,56165,1
0,999,75721,1
1,999,308499,1
1,999,90346,1
0,999,321297,1
0,999,461105,1
0,999,244153,1
1,999,200204,1
1,999,386489,1
1,999,15123,1
0,999,28449,1
1,999,393334,1
0,999,333647,1
1,999,116943,1
0,999,367051,1
0,999,267814,1
0,999,366127,1
0,999,85707,1
1,999,376950,1
1,999,206885,1
0,999,220012,1
0,999,93419,1
0,999,93989,1
0,999,253982,1
1,999,307405,1
0,999,362273,1
0,999,26684,1
0,999,210762,1
0,999,300590,1
0,999,349790,1
0,999,7950,1
1,999,446188,1
1,999,375615,1
1,999,180373,1
0,999,19051,1
1,999,454618,1
0,999,211214,1
1,999,302049,1
0,999,27557,1
1,999,315381,1
1,999,317632,1
1,999,442461,1
1,999,376895,1
0,999,67877,1
0,999,16833,1
1,999,183877,1
1,999,2055,1
0,999,118164,1
0,999,408423,1
0,999,443519,1
0,999,32009,1
0,999,309355,1
0,999,365757,1
1,999,210532,1
1,999,87377,1
0,999,356449,1
0,999,409437,1
0,999,463162,1
1,999,220240,1
1,999,338273,1
1,999,143378,1
1,999,336531,1
0,999,367530,1
0,999,194676,1
0,999,209847,1
1,999,244938,1
0,999,336803,1
1,999,345969,1
1,999,77227,1
1,999,193444,1
1,999,85922,1
1,999,408230,1
0,999,299325,1
1,999,431878,1
1,999,70195,1
0,999,272239,1
1,999,39069,1
0,999,80137,1
1,999,475870,1
1,999,169713,1
1,999,348207,1
1,999,32866,1
0,999,343462,1
0,999,198504,1
1,999,166790,1
1,999,166641,1
1,999,311942,1
1,999,130699,1
1,999,462035,1
1,999,69766,1
0,999,296182,1
1,999,21611,1
1,999,391467,1
0,999,67417,1
1,999,430218,1
1,999,279590,1
0,999,316205,1
1,999,386223,1
0,999,449783,1
0,999,428525,1
0,999,161199,1
1,999,370855,1
0,999,320555,1
1,999,416335,1
1,999,332157,1
1,999,437570,1
0,999,319935,1
1,999,387833,1
0,999,242133,1
0,999,430875,1
0,999,349513,1
1,999,125625,1
1,999,223631,1
1,999,383383,1
1,999,458005,1
0,999,424603,1
0,999,213368,1
0,999,266862,1
0,999,289703,1
1,999,413160,1
0,999,191161,1
0,999,318641,1
1,999,290408,1
1,999,481024,1
1,999,475412,1
0,999,182319,1
1,999,224599,1
1,999,314678,1
1,999,417863,1
1,999,379684,1
1,999,464048,1
1,999,350405,1
0,999,371759,1
1,999,332404,1
1,999,400576,1
0,999,322638,1
1,999,30689,1
0,999,182376,1
1,999,319385,1
1,999,250434,1
1,999,28206,1
0,999,221782,1
1,999,443136,1
0,999,363187,1
0,999,44347,1
1,999,193583,1
0,999,413061,1
1,999,152019,1
1,999,300726,1
1,999,487388,1
1,999,485606,1
1,999,210476,1
1,999,217492,1
0,999,258600,1
0,999,59174,1
1,999,139221,1
1,999,382258,1
0,999,366230,1
0,999,265573,1
0,999,451607,1
1,999,369125,1
0,999,52592,1
1,999,162638,1
1,999,96889,1
0,999,445238,1
1,999,89598,1
0,999,48220,1
0,999,77743,1
0,999,62924,1
0,999,438482,1
0,999,376285,1
1,999,429268,1
1,999,358115,1
1,999,468417,1
1,999,330495,1
1,999,160450,1
0,999,273945,1
0,999,412021,1
0,999,364325,1
1,999,243054,1
1,999,26012,1
1,999,150050,1
0,999,423958,1
0,999,406012,1
0,999,250418,1
0,999,370576,1
0,999,348440,1
1,999,132691,1
1,999,101124,1
1,999,356744,1
1,999,198692,1
1,999,478496,1
0,999,422501,1
0,999,20663,1
1,999,233991,1
0,999,392415,1
0,999,248992,1
0,999,30660,1
1,999,247923,1
1,999,373164,1
0,999,176302,1
0,999,327285,1
0,999,330503,1
0,999,38870,1
1,999,167342,1
0,999,107049,1
1,999,319739,1
0,999,167317,1
1,999,297326,1
0,999,318832,1
0,999,249964,1
0,999,380118,1
1,999,214476,1
1,999,391054,1
1,999,461858,1
1,999,296468,1
1,999,193724,1
1,999,29201,1
1,999,318049,1
0,999,477356,1
0,999,316980,1
0,999,276782,1
1,999,472855,1
0,999,387927,1
0,999,132046,1
0,999,428269,1
1,999,146830,1
0,999,122089,1
1,999,115115,1
0,999,466330,1
0,999,446306,1
1,999,417613,1
1,999,468984,1
1,999,278922,1
0,999,465714,1
0,999,328400,1
0,999,487855,1
0,999,386442,1
1,999,475492,1
1,999,297280,1
1,999,134646,1
0,999,114110,1
1,999,169673,1
0,999,169953,1
1,999,186539,1
0,999,288281,1
0,999,143674,1
0,999,167926,1
1,999,320088,1
1,999,392819,1
1,999,272327,1
0,999,286845,1
0,999,44096,1
0,999,311702,1
1,999,388701,1
0,999,67267,1
0,999,15592,1
1,999,40235,1
0,999,321294,1
1,999,348124,1
1,999,100797,1
0,999,431651,1
1,999,429096,1
0,999,57715,1
0,999,152079,1
1,999,249009,1
0,999,315576,1
1,999,394648,1
0,999,288178,1
1,999,224537,1
1,999,436849,1
1,999,24288,1
0,999,235754,1
1,999,184975,1
1,999,348577,1
1,999,304019,1
0,999,24193,1
0,999,318548,1
0,999,471167,1
1,999,428354,1
0,999,56030,1
1,999,142741,1
0,999,424221,1
0,999,291812,1
1,999,86778,1
0,999,125629,1
1,999,293957,1
1,999,282926,1
1,999,7846,1
0,999,131279,1
1,999,174161,1
0,999,482111,1
1,999,92993,1
0,999,179968,1
1,999,485853,1
1,999,315402,1
1,999,432907,1
0,999,161897,1
0,999,114834,1
0,999,51586,1
0,999,269691,1
1,999,343045,1
0,999,421764,1
1,999,477352,1
0,999,115730,1
0,999,46490,1
1,999,299651,1
0,999,166160,1
0,999,194959,1
0,999,452740,1
1,999,441164,1
1,999,193302,1
1,999,98983,1
0,999,164769,1
1,999,409068,1
1,999,369014,1
1,999,191751,1
1,999,444480,1
0,999,240206,1
0,999,332451,1
0,999,25005,1
1,999,319697,1
0,999,156092,1
1,999,395391,1
0,999,412677,1
1,999,396210,1
0,999,326638,1
1,999,487778,1
0,999,169461,1
0,999,12051,1
1,999,301739,1
1,999,323293,1
0,999,111137,1
0,999,44319,1
0,999,276646,1
1,999,346999,1
0,999,455776,1
0,999,340967,1
0,999,32147,1
1,999,45895,1
1,999,222855,1
1,999,278894,1
0,999,471130,1
1,999,480987,1
1,999,471524,1
1,999,158491,1
0,999,346889,1
1,999,471574,1
0,999,249540,1
0,999,186749,1
1,999,59564,1
1,999,75961,1
0,999,230286,1
0,999,71583,1
0,999,35925,1
1,999,91872,1
0,999,254912,1
0,999,96017,1
1,999,246254,1
0,999,424838,1
0,999,188700,1
0,999,482355,1
0,999,154797,1
1,999,401057,1
0,999,330182,1
0,999,161854,1
0,999,153962,1
1,999,103621,1
1,999,447679,1
1,999,148472,1
1,999,433549,1
0,999,313351,1
1,999,171219,1
1,999,299835,1
1,999,102902,1
0,999,412522,1
1,999,178458,1
0,999,431210,1
0,999,409543,1
1,999,479846,1
1,999,3637,1
0,999,470309,1
1,999,285505,1
0,999,200422,1
1,999,155986,1
0,999,383065,1
1,999,232713,1
0,999,381975,1
0,999,146028,1
0,999,49570,1
0,999,203334,1
1,999,427742,1
1,999,388685,1
1,999,189390,1
0,999,88280,1
0,999,250068,1
0,999,78036,1
0,999,481776,1
1,999,345967,1
1,999,248124,1
0,999,120874,1
0,999,80683,1
0,999,214349,1
1,999,202029,1
0,999,143700,1
0,999,46498,1
0,999,260754,1
1,999,89630,1
1,999,361814,1
0,999,82355,1
0,999,282576,1
1,999,344936,1
0,999,192300,1
1,999,259635,1
1,999,436009,1
0,999,254963,1
1,999,337054,1
0,999,6743,1
0,999,29992,1
0,999,419218,1
1,999,457552,1
0,999,191232,1
1,999,78349,1
0,999,101873,1
0,999,40181,1
1,999,355487,1
0,999,222416,1
1,999,292856,1
1,999,467135,1
0,999,240842,1
0,999,156702,1
0,999,231731,1
0,999,116137,1
1,999,188796,1
0,999,54070,1
0,999,330104,1
0,999,344505,1
0,999,333511,1
0,999,474237,1
0,999,138425,1
0,999,143997,1
1,999,65261,1
0,999,456425,1
1,999,263359,1
0,999,395202,1
1,999,46698,1
1,999,469756,1
1,999,114493,1
0,999,139819,1
0,999,225730,1
1,999,347886,1
1,999,226862,1
1,999,328724,1
1,999,418419,1
0,999,286469,1
1,999,126018,1
0,999,394136,1
1,999,52696,1
1,999,36109,1
0,999,198113,1
1,999,114298,1
1,999,116182,1
1,999,328725,1
1,999,474232,1
1,999,131467,1
1,999,113407,1
1,999,314129,1
0,999,206445,1
1,999,467501,1
0,999,160487,1
0,999,316684,1
0,999,370382,1
0,999,328061,1
1,999,206815,1
1,999,247816,1
0,999,100782,1
0,999,37010,1
0,999,19974,1
0,999,372042,1
0,999,177329,1
1,999,480075,1
0,999,147993,1
0,999,102756,1
0,999,279259,1
1,999,54116,1
1,999,451828,1
1,999,344551,1
0,999,112197,1
0,999,445983,1
1,999,438676,1
1,999,310952,1
0,999,465575,1
1,999,73346,1
1,999,396541,1
0,999,363063,1
0,999,304007,1
1,999,304442,1
0,999,307609,1
1,999,144534,1
0,999,430450,1
0,999,230030,1
1,999,132070,1
0,999,197967,1
1,999,375661,1
0,999,461797,1
1,999,422791,1
1,999,314997,1
1,999,248026,1
0,999,119697,1
1,999,39928,1
1,999,377693,1
1,999,16412,1
0,999,251361,1
1,999,20421,1
1,999,336817,1
0,999,357922,1
0,999,371346,1
0,999,303587,1
0,999,112998,1
1,999,76347,1
0,999,388657,1
1,999,26252,1
0,999,130378,1
1,999,410054,1
1,999,357344,1
1,999,81524,1
1,999,420213,1
1,999,54969,1
1,999,111120,1
1,999,362059,1
1,999,361924,1
1,999,446768,1
0,999,436658,1
0,999,22056,1
1,999,202778,1
1,999,468988,1
0,999,203843,1
0,999,316680,1
1,999,229670,1
1,999,156121,1
1,999,190381,1
0,999,431428,1
0,999,311833,1
0,999,288184,1
1,999,38690,1
1,999,43451,1
0,999,386891,1
0,999,195197,1
1,999,358168,1
0,999,442857,1
1,999,230232,1
1,999,279047,1
1,999,473873,1
0,999,420119,1
0,999,357283,1
0,999,171587,1
1,999,476458,1
0,999,432205,1
1,999,266813,1
0,999,155508,1
1,999,275344,1
1,999,292195,1
0,999,114064,1
0,999,79553,1
1,999,473196,1
1,999,86409,1
1,999,3324,1
0,999,111987,1
1,999,454155,1
1,999,440191,1
0,999,468097,1
1,999,132380,1
0,999,321093,1
1,999,257784,1
0,999,96809,1
0,999,422,1
0,999,325467,1
1,999,76705,1
0,999,403608,1
1,999,9351,1
0,999,377829,1
0,999,193185,1
0,999,436245,1
1,999,179950,1
1,999,410489,1
1,999,433451,1
0,999,55500,1
1,999,238214,1
1,999,139388,1
0,999,390779,1
0,999,274922,1
0,999,224429,1
0,999,215117,1
1,999,339408,1
0,999,55757,1
1,999,58512,1
0,999,374832,1
1,999,90026,1
1,999,370063,1
0,999,56582,1
0,999,68678,1
0,999,212936,1
0,999,198254,1
0,999,70950,1
1,999,465556,1
1,999,44248,1
0,999,320065,1
1,999,279556,1
0,999,444257,1
1,999,301144,1
0,999,293453,1
0,999,12148,1
1,999,49079,1
0,999,32531,1
1,999,163820,1
0,999,309859,1
1,999,252870,1
1,999,220100,1
0,999,247613,1
1,999,379906,1
0,999,139020,1
0,999,306395,1
1,999,292307,1
1,999,408630,1
0,999,326987,1
0,999,9512,1
1,999,475362,1
1,999,158629,1
1,999,428413,1
0,999,188736,1
0,999,146419,1
0,999,415657,1
0,999,192151,1
0,999,60655,1
0,999,100160,1
1,999,169358,1
0,999,444033,1
0,999,159501,1
1,999,482720,1
0,999,151162,1
0,999,246759,1
1,999,79458,1
1,999,338976,1
1,999,212587,1
1,999,118094,1
0,999,9861,1
0,999,460574,1
1,999,380648,1
0,999,68308,1
1,999,172009,1
1,999,82011,1
0,999,201225,1
1,999,183300,1
1,999,60825,1
1,999,468660,1
0,999,10716,1
0,999,458926,1
0,999,3604,1
1,999,89846,1
0,999,141139,1
0,999,200918,1
0,999,383370,1
1,999,436573,1
1,999,264656,1
1,999,481635,1
0,999,225625,1
1,999,53938,1
1,999,312769,1
0,999,391582,1
1,999,322931,1
0,999,438234,1
1,999,23711,1
0,999,71567,1
0,999,336,1
1,999,452572,1
1,999,260425,1
1,999,208742,1
1,999,52317,1
0,999,199297,1
1,999,67234,1
0,999,197428,1
1,999,364012,1
0,999,325827,1
0,999,290648,1
0,999,376803,1
0,999,86182,1
1,999,380940,1
1,999,239536,1
1,999,256983,1
1,999,376442,1
1,999,70806,1
1,999,43605,1
1,999,131047,1
1,999,108857,1
0,999,319357,1
0,999,364522,1
1,999,396310,1
1,999,418720,1
1,999,433135,1
1,999,477422,1
1,999,423165,1
0,999,288579,1
1,999,36990,1
0,999,438055,1
0,999,372290,1
1,999,149568,1
1,999,109704,1
1,999,321168,1
1,999,91827,1
0,999,150680,1
1,999,362749,1
0,999,244552,1
1,999,304048,1
0,999,202972,1
1,999,37319,1
0,999,318652,1
1,999,210735,1
0,999,4981,1
1,999,239832,1
0,999,93369,1
1,999,57352,1
1,999,104706,1
0,999,352247,1
1,999,363729,1
1,999,441985,1
1,999,412272,1
1,999,362327,1
1,999,160049,1
0,999,413956,1
0,999,366510,1
0,999,214518,1
0,999,117273,1
0,999,159346,1
0,999,207415,1
1,999,177400,1
1,999,333628,1
1,999,168000,1
1,999,1006,1
1,999,340924,1
0,999,332126,1
0,999,91583,1
1,999,290652,1
1,999,231297,1
0,999,216348,1
0,999,365997,1
0,999,181351,1
1,999,8995,1
0,999,294661,1
0,999,178508,1
0,999,114566,1
1,999,364255,1
1,999,269367,1
0,999,199104,1
0,999,400770,1
0,999,105446,1
1,999,399418,1
0,999,121135,1
1,999,434566,1
0,999,121835,1
1,999,157281,1
0,999,349170,1
0,999,90290,1
1,999,172509,1
0,999,339943,1
0,999,279550,1
0,999,183004,1
0,999,482067,1
1,999,156675,1
1,999,425299,1
0,999,37625,1
1,999,125085,1
1,999,283372,1
1,999,421568,1
0,999,37559,1
1,999,273637,1
1,999,131935,1
1,999,426512,1
0,999,61817,1
0,999,340062,1
0,999,202830,1
1,999,292083,1
1,999,95917,1
1,999,115476,1
1,999,340356,1
0,999,57486,1
0,999,48080,1
1,999,188952,1
1,999,23174,1
0,999,478774,1
0,999,480283,1
0,999,4417,1
0,999,358039,1
0,999,133800,1
0,999,233033,1
0,999,297498,1
0,999,292201,1
0,999,174773,1
0,999,262415,1
1,999,33295,1
1,999,348540,1
1,999,29143,1
1,999,433902,1
1,999,223289,1
0,999,413256,1
1,999,142687,1
0,999,28785,1
1,999,166805,1
0,999,69771,1
1,999,361607,1
0,999,355785,1
0,999,146268,1
0,999,1617,1
0,999,75496,1
0,999,445822,1
1,999,315879,1
1,999,44618,1
1,999,247341,1
1,999,244779,1
0,999,362434,1
1,999,212821,1
1,999,410147,1
1,999,269188,1
0,999,354057,1
0,999,252579,1
0,999,39627,1
0,999,96330,1
0,999,296672,1
1,999,142693,1
1,999,152438,1
1,999,113279,1
1,999,439466,1
1,999,417697,1
0,999,194369,1
0,999,376191,1
0,999,390585,1
1,999,75262,1
0,999,256660,1
0,999,118250,1
0,999,65647,1
0,999,5933,1
0,999,412488,1
1,999,338033,1
0,999,379142,1
1,999,214331,1
1,999,421608,1
0,999,152204,1
1,999,382993,1
1,999,468220,1
1,999,320693,1
0,999,28418,1
1,999,471819,1
0,999,2647,1
1,999,338657,1
1,999,412464,1
1,999,50371,1
1,999,397793,1
1,999,423793,1
0,999,132909,1
0,999,249324,1
1,999,380476,1
0,999,20703,1
0,999,346484,1
0,999,424157,1
0,999,433678,1
0,999,172938,1
1,999,126681,1
1,999,380809,1
1,999,307414,1
1,999,476200,1
0,999,327115,1
1,999,319551,1
0,999,160983,1
0,999,32965,1
1,999,327882,1
1,999,164451,1
0,999,198928,1
1,999,393390,1
1,999,446901,1
0,999,240443,1
0,999,131891,1
0,999,413815,1
0,999,416456,1
0,999,252204,1
0,999,29107,1
0,999,47224,1
0,999,252213,1
1,999,380566,1
1,999,325119,1
0,999,317385,1
0,999,400493,1
0,999,183192,1
1,999,410191,1
0,999,383515,1
0,999,355018,1
1,999,435119,1
0,999,111788,1
1,999,52069,1
0,999,172850,1
1,999,331802,1
0,999,121150,1
1,999,217899,1
1,999,138612,1
0,999,343306,1
1,999,27510,1
0,999,425308,1
0,999,291332,1
0,999,196068,1
1,999,8883,1
1,999,26669,1
1,999,57500,1
1,999,188843,1
0,999,177010,1
1,999,390418,1
1,999,485356,1
0,999,8618,1
0,999,325001,1
1,999,383814,1
0,999,242760,1
1,999,401568,1
1,999,428229,1
1,999,32880,1
1,999,164452,1
0,999,38155,1
0,999,5554,1
1,999,150383,1
1,999,152246,1
0,999,63526,1
1,999,424969,1
1,999,434571,1
1,999,82664,1
0,999,203625,1
0,999,239229,1
0,999,69059,1
1,999,418706,1
0,999,322043,1
1,999,421099,1
0,999,54400,1
1,999,478076,1
1,999,314293,1
0,999,277588,1
1,999,4488,1
1,999,114622,1
0,999,210775,1
0,999,310782,1
0,999,467567,1
0,999,367577,1
0,999,204453,1
0,999,326125,1
1,999,393813,1
0,999,328179,1
1,999,285081,1
0,999,299098,1
1,999,407400,1
0,999,157869,1
1,999,487196,1
0,999,275271,1
1,999,460977,1
0,999,417335,1
0,999,325998,1
0,999,418243,1
1,999,83191,1
0,999,334603,1
0,999,29105,1
0,999,250985,1
1,999,98097,1
1,999,274708,1
1,999,153016,1
1,999,410256,1
1,999,284956,1
0,999,480064,1
1,999,423185,1
0,999,208046,1
0,999,101938,1
0,999,319078,1
1,999,24951,1
1,999,79794,1
0,999,290890,1
0,999,135759,1
1,999,58705,1
1,999,101972,1
0,999,40721,1
0,999,225254,1
0,999,90011,1
1,999,297847,1
1,999,344209,1
0,999,152111,1
1,999,54578,1
0,999,157032,1
1,999,369455,1
0,999,345569,1
0,999,330345,1
1,999,56126,1
1,999,425288,1
0,999,375062,1
0,999,311109,1
1,999,67270,1
1,999,67751,1
1,999,16735,1
1,999,346690,1
0,999,76000,1
1,999,155887,1
1,999,199369,1
1,999,307550,1
0,999,114107,1
1,999,252809,1
0,999,164964,1
1,999,469729,1
0,999,284027,1
0,999,170890,1
1,999,436919,1
1,999,314924,1
1,999,36168,1
0,999,363152,1
0,999,33991,1
0,999,78791,1
0,999,198199,1
1,999,383776,1
1,999,64314,1
0,999,134640,1
1,999,384071,1
0,999,452525,1
1,999,327523,1
1,999,16105,1
1,999,183642,1
0,999,62863,1
0,999,140057,1
0,999,267655,1
1,999,271640,1
1,999,216861,1
1,999,214155,1
0,999,341214,1
0,999,277173,1
1,999,466887,1
1,999,324207,1
1,999,166674,1
0,999,303328,1
0,999,35443,1
0,999,440647,1
1,999,214693,1
1,999,301232,1
1,999,69467,1
1,999,49461,1
0,999,170919,1
1,999,157177,1
0,999,147262,1
0,999,13669,1
0,999,432103,1
0,999,377834,1
1,999,395152,1
0,999,396543,1
0,999,290829,1
0,999,306646,1
1,999,139299,1
1,999,484178,1
0,999,161782,1
1,999,174715,1
1,999,243120,1
1,999,9088,1
1,999,317492,1
0,999,119218,1
1,999,269474,1
0,999,56649,1
0,999,4431,1
1,999,60144,1
0,999,403879,1
1,999,297762,1
1,999,112325,1
0,999,233769,1
0,999,449318,1
0,999,344817,1
1,999,373793,1
0,999,424383,1
0,999,385781,1
0,999,445991,1
1,999,96479,1
0,999,90472,1
0,999,144501,1
0,999,310738,1
1,999,285472,1
1,999,236148,1
1,999,213465,1
1,999,367388,1
1,999,134658,1
0,999,92211,1
1,999,13865,1
0,999,423445,1
1,999,417547,1
0,999,226707,1
0,999,357589,1
0,999,119803,1
0,999,427035,1
1,999,108844,1
0,999,153592,1
0,999,433839,1
0,999,436941,1
1,999,374186,1
0,999,331962,1
0,999,48865,1
1,999,350720,1
0,999,355749,1
0,999,136338,1
1,999,440758,1
1,999,183263,1
1,999,442665,1
0,999,17224,1
0,999,81135,1
1,999,231757,1
1,999,50756,1
0,999,191008,1
0,999,472041,1
1,999,247711,1
1,999,199650,1
0,999,419965,1
0,999,269181,1
1,999,284242,1
1,999,432330,1
0,999,311214,1
0,999,263618,1
1,999,62057,1
0,999,94806,1
0,999,40965,1
1,999,381577,1
0,999,304299,1
0,999,471355,1
1,999,425768,1
0,999,286372,1
1,999,291380,1
0,999,165594,1
0,999,154104,1
1,999,269255,1
1,999,207955,1
1,999,61869,1
0,999,327223,1
0,999,37111,1
1,999,201920,1
0,999,212031,1
0,999,302798,1
0,999,164621,1
1,999,414191,1
0,999,27765,1
0,999,83742,1
0,999,338691,1
0,999,230855,1
0,999,402222,1
0,999,68222,1
0,999,405338,1
1,999,260753,1
1,999,465160,1
1,999,67477,1
0,999,452221,1
0,999,136869,1
0,999,56948,1
0,999,431077,1
0,999,247551,1
0,999,120251,1
0,999,4961,1
0,999,57221,1
1,999,30810,1
0,999,75919,1
1,999,410272,1
0,999,358924,1
1,999,363640,1
1,999,180783,1
1,999,372771,1
1,999,110421,1
0,999,407574,1
1,999,464378,1
0,999,8580,1
1,999,326605,1
0,999,118361,1
1,999,137724,1
0,999,435303,1
1,999,273178,1
0,999,67244,1
1,999,484353,1
0,999,477091,1
1,999,358091,1
1,999,390109,1
1,999,318558,1
1,999,303699,1
0,999,254291,1
1,999,281394,1
0,999,103702,1
0,999,368244,1
0,999,246778,1
0,999,194968,1
0,999,193933,1
1,999,202150,1
0,999,63747,1
0,999,148164,1
0,999,1622,1
1,999,397306,1
0,999,271101,1
0,999,173641,1
0,999,306889,1
1,999,185238,1
1,999,21263,1
0,999,171144,1
0,999,106281,1
0,999,322100,1
0,999,74163,1
1,999,343951,1
0,999,295180,1
0,999,82495,1
0,999,77363,1
0,999,144722,1
1,999,52869,1
0,999,432397,1
1,999,264196,1
1,999,249171,1
0,999,458930,1
0,999,25935,1
0,999,171408,1
0,999,11345,1
1,999,112256,1
1,999,455830,1
1,999,47142,1
1,999,141995,1
1,999,271401,1
1,999,429760,1
0,999,20697,1
1,999,169060,1
0,999,271137,1
0,999,196658,1
1,999,85384,1
1,999,130438,1
1,999,324664,1
1,999,293251,1
1,999,267812,1
0,999,58208,1
1,999,113607,1
1,999,194784,1
0,999,385124,1
1,999,316128,1
0,999,93874,1
1,999,247263,1
1,999,343503,1
1,999,233094,1
1,999,129594,1
1,999,234396,1
0,999,211736,1
0,999,32518,1
0,999,444330,1
0,999,442076,1
1,999,34706,1
0,999,358732,1
1,999,293532,1
0,999,180255,1
0,999,169550,1
0,999,253818,1
0,999,206757,1
1,999,136917,1
1,999,106270,1
1,999,180825,1
1,999,192022,1
1,999,149013,1
1,999,432648,1
1,999,446031,1
1,999,444776,1
0,999,181337,1
1,999,134311,1
1,999,177397,1
1,999,365577,1
1,999,247685,1
1,999,178174,1
0,999,147408,1
1,999,268219,1
1,999,452146,1
1,999,335450,1
1,999,208022,1
1,999,295879,1
1,999,193169,1
0,999,220319,1
1,999,216492,1
1,999,423191,1
0,999,430613,1
1,999,69774,1
0,999,453322,1
1,999,183845,1
1,999,43873,1
0,999,462585,1
1,999,366137,1
1,999,91545,1
0,999,387142,1
0,999,318869,1
0,999,169733,1
0,999,251448,1
1,999,97252,1
1,999,346379,1
0,999,44765,1
1,999,238530,1
1,999,106708,1
1,999,312264,1
1,999,148852,1
0,999,226096,1
0,999,183533,1
1,999,471413,1
1,999,129764,1
0,999,108990,1
1,999,424225,1
0,999,305561,1
1,999,309054,1
1,999,96623,1
1,999,93136,1
1,999,123875,1
0,999,336967,1
1,999,437791,1
0,999,75052,1
1,999,164507,1
1,999,366874,1
1,999,319893,1
0,999,229538,1
1,999,73712,1
1,999,294960,1
1,999,242127,1
1,999,362721,1
1,999,297572,1
0,999,409588,1
1,999,194663,1
1,999,262121,1
0,999,200221,1
1,999,154956,1
1,999,360102,1
0,999,175850,1
1,999,188133,1
1,999,474868,1
0,999,137651,1
0,999,422190,1
1,999,417989,1
0,999,402512,1
1,999,377866,1
1,999,139982,1
0,999,449757,1
1,999,145989,1
1,999,222149,1
0,999,117779,1
1,999,452611,1
1,999,244979,1
1,999,217833,1
1,999,92645,1
0,999,262991,1
0,999,420422,1
1,999,473871,1
1,999,474122,1
0,999,299351,1
0,999,465130,1
0,999,293673,1
0,999,366511,1
0,999,21196,1
0,999,27717,1
1,999,302805,1
0,999,239776,1
0,999,160144,1
0,999,376547,1
0,999,105987,1
1,999,145673,1
0,999,304064,1
1,999,263123,1
1,999,417189,1
1,999,328212,1
0,999,316391,1
0,999,375154,1
0,999,472957,1
0,999,78078,1
0,999,29103,1
1,999,238623,1
0,999,207655,1
0,999,295374,1
1,999,310843,1
0,999,456472,1
0,999,143111,1
0,999,249370,1
1,999,86784,1
0,999,128194,1
1,999,389744,1
1,999,120322,1
0,999,422724,1
1,999,146087,1
0,999,2598,1
1,999,75722,1
0,999,218268,1
0,999,9506,1
1,999,337185,1
1,999,322553,1
0,999,431879,1
1,999,259021,1
1,999,232593,1
1,999,337998,1
1,999,138522,1
1,999,413410,1
0,999,164517,1
0,999,364492,1
0,999,86717,1
1,999,170248,1
1,999,299637,1
1,999,80985,1
0,999,160853,1
1,999,290320,1
0,999,407802,1
0,999,225035,1
1,999,315900,1
0,999,13615,1
0,999,219818,1
1,999,237066,1
0,999,127983,1
1,999,13511,1
0,999,60459,1
1,999,430692,1
0,999,3957,1
0,999,302111,1
1,999,321832,1
1,999,334744,1
1,999,53592,1
1,999,177832,1
1,999,444910,1
1,999,281973,1
0,999,216178,1
0,999,462332,1
1,999,312632,1
1,999,213649,1
1,999,314144,1
1,999,359398,1
1,999,97619,1
1,999,451990,1
1,999,227593,1
0,999,346845,1
1,999,255963,1
1,999,436897,1
1,999,227697,1
1,999,54536,1
0,999,266571,1
0,999,11825,1
1,999,314547,1
0,999,2175,1
1,999,113640,1
0,999,392988,1
0,999,265695,1
0,999,430391,1
1,999,43718,1
0,999,201006,1
0,999,164878,1
0,999,386484,1
0,999,170280,1
0,999,347751,1
1,999,84058,1
0,999,239351,1
0,999,237807,1
1,999,289024,1
0,999,267568,1
0,999,193257,1
1,999,481866,1
1,999,210193,1
1,999,132666,1
1,999,45286,1
1,999,373782,1
1,999,69637,1
0,999,131669,1
1,999,147215,1
1,999,487352,1
1,999,57499,1
1,999,305822,1
0,999,222258,1
1,999,97069,1
1,999,326161,1
1,999,33497,1
1,999,45317,1
0,999,203715,1
1,999,428355,1
